method,url,controller_class,handler_method,request_dto,response_dto,auth_required,backend_file,handler_line
GET,/v1/reports/deposits/rate-bands,ReportsController,getDepositRateBands,,List<RateBandEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,184
GET,/v1/reports/deposits/rate-sensitivity,ReportsController,getDepositRateSensitivity,,List<RateSensitivityEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,189
GET,/v1/reports/deposits/retention-vintage,ReportsController,getDepositRetentionVintage,,List<RetentionVintageEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,194
GET,/v1/reports/deposits/churn,ReportsController,getDepositChurn,,List<DepositChurnEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,199
GET,/v1/reports/payments/stats,ReportsController,getPaymentStats,,PaymentStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,210
GET,/v1/reports/payments/volume-trend,ReportsController,getPaymentVolumeTrend,,List<PaymentVolumeTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,217
GET,/v1/reports/payments/channel-breakdown,ReportsController,getPaymentChannelBreakdown,,List<ChannelBreakdownEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,224
GET,/v1/reports/payments/rails,ReportsController,getPaymentRails,,List<PaymentRailEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,231
GET,/v1/reports/payments/failures,ReportsController,getPaymentFailures,,List<PaymentFailureEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,238
GET,/v1/reports/payments/reconciliation,ReportsController,getReconciliation,,ReconciliationSummary,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,245
GET,/v1/reports/customers/stats,ReportsController,getCustomerStats,,CustomerStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,256
GET,/v1/reports/customers/growth-trend,ReportsController,getCustomerGrowthTrend,,List<CustomerGrowthTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,261
GET,/v1/reports/customers/segments,ReportsController,getCustomerSegments,,List<CustomerSegmentEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,268
GET,/v1/reports/customers/lifecycle,ReportsController,getCustomerLifecycle,,List<LifecycleStageEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,273
GET,/v1/reports/customers/product-penetration,ReportsController,getProductPenetration,,List<ProductPenetrationEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,278
GET,/v1/reports/customers/ltv,ReportsController,getCustomerLtv,,List<LtvBucket,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,283
GET,/v1/reports/customers/churn,ReportsController,getCustomerChurn,,List<CustomerChurnEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,288
GET,/v1/reports/customers/cross-sell,ReportsController,getCrossSellOpportunities,,List<CrossSellOpportunity,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,295
GET,/v1/reports/customers/funnel,ReportsController,getOnboardingFunnel,,List<FunnelStage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,300
GET,/v1/reports/customers/at-risk,ReportsController,getAtRiskCustomers,,List<AtRiskCustomer,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,305
GET,/v1/reports/channels/stats,ReportsController,getChannelStats,,List<ChannelStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,314
GET,/v1/reports/channels/volumes,ReportsController,getChannelVolumes,,List<ChannelVolumeEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,319
GET,/v1/reports/channels/mix-trend,ReportsController,getChannelMixTrend,,List<ChannelMixTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,326
GET,/v1/reports/channels/success-rates,ReportsController,getChannelSuccessRates,,List<ChannelSuccessRateEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,333
GET,/v1/reports/channels/success-trend,ReportsController,getChannelSuccessTrend,,List<ChannelSuccessTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,340
GET,/v1/reports/channels/digital-adoption,ReportsController,getDigitalAdoption,,DigitalAdoption,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,347
GET,/v1/reports/channels/migration,ReportsController,getChannelMigration,,List<ChannelMigrationEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,354
GET,/v1/reports/channels/transaction-types,ReportsController,getChannelTransactionTypes,,List<ChannelTransactionTypeEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,361
GET,/v1/reports/channels/heatmap,ReportsController,getChannelHeatmap,,List<HeatmapCell,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,368
GET,/v1/reports/treasury/liquidity,ReportsController,getLiquidity,,LiquidityReport,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,379
GET,/v1/reports/treasury/duration,ReportsController,getDurationAnalysis,,List<DurationAnalysisEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,384
GET,/v1/reports/treasury/duration-trend,ReportsController,getDurationTrend,,List<DurationTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,389
GET,/v1/reports/treasury/fx-exposure,ReportsController,getFxExposure,,List<FxExposureEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,396
GET,/v1/reports/treasury/gap-analysis,ReportsController,getGapAnalysis,,List<GapAnalysisEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,401
GET,/v1/reports/treasury/nii-sensitivity,ReportsController,getNiiSensitivity,,NiiSensitivity,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,406
GET,/v1/reports/treasury/rate-outlook,ReportsController,getRateOutlook,,RateOutlook,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,411
GET,/v1/reports/operations/stats,ReportsController,getOperationsStats,,OperationsStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,420
GET,/v1/reports/operations/sla,ReportsController,getSlaByServiceType,,List<SlaEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,427
GET,/v1/reports/operations/sla-trend,ReportsController,getSlaTrend,,List<SlaTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,432
GET,/v1/reports/operations/efficiency-trend,ReportsController,getEfficiencyTrend,,List<EfficiencyTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,439
GET,/v1/reports/operations/queue,ReportsController,getQueueMetrics,,List<QueueMetrics,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,446
GET,/v1/reports/operations/staff,ReportsController,getStaffProductivity,,List<StaffProductivity,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,451
GET,/v1/reports/operations/uptime,ReportsController,getUptimeReport,,List<UptimeReport,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,456
GET,/v1/reports/operations/incidents,ReportsController,getIncidentSummary,,IncidentSummary,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,461
GET,/v1/reports/operations/automation,ReportsController,getAutomationMetrics,,AutomationMetrics,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,466
GET,/v1/reports/marketing/stats,ReportsController,getMarketingStats,,MarketingStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,475
GET,/v1/reports/marketing/campaigns,ReportsController,getCampaignPerformance,,List<CampaignPerformance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,480
GET,/v1/reports/marketing/surveys,ReportsController,getSurveyStats,,List<SurveyStats,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,485
GET,/v1/reports/marketing/nps-trend,ReportsController,getNpsTrend,,List<NpsTrendEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,490
GET,/v1/reports/marketing/lead-funnel,ReportsController,getLeadFunnel,,List<LeadFunnelStage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/reports/controller/ReportsController.java,497
POST,/v1/merchants/{id}/activate,MerchantController,activate,,MerchantProfile,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,15
POST,/v1/merchants/{id}/activate,MerchantController,activate,,MerchantProfile,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,15
POST,/v1/merchants/{id}/suspend,MerchantController,activate,,MerchantProfile,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,15
GET,/v1/merchants/active,MerchantController,active,,List<MerchantProfile,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,17
GET,/v1/merchants/active,MerchantController,active,,List<MerchantProfile,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,17
GET,/v1/merchants/high-risk,MerchantController,active,,List<MerchantProfile,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/MerchantController.java,17
GET,/v1/acquiring/facilities,AcquiringController,listFacilities,,List<AcquiringFacility,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,30
POST,/v1/acquiring/facilities,AcquiringController,setupFacility,AcquiringFacility,AcquiringFacility,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,36
PUT,/v1/acquiring/facilities/{id}/activate,AcquiringController,activateFacility,,AcquiringFacility,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,42
GET,/v1/acquiring/facilities/merchant/{merchantId},AcquiringController,getFacilitiesByMerchant,,List<AcquiringFacility,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,48
GET,/v1/acquiring/settlements/process,AcquiringController,listSettlements,,List<MerchantSettlement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,54
POST,/v1/acquiring/settlements/process,AcquiringController,processSettlement,,MerchantSettlement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,60
GET,/v1/acquiring/settlements/merchant/{merchantId},AcquiringController,getSettlementHistory,,List<MerchantSettlement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,68
GET,/v1/acquiring/chargebacks,AcquiringController,listChargebacks,,List<MerchantChargeback,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,74
POST,/v1/acquiring/chargebacks,AcquiringController,recordChargeback,MerchantChargeback,MerchantChargeback,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,80
POST,/v1/acquiring/chargebacks/{id}/representment,AcquiringController,submitRepresentment,"Map<String, Object>",MerchantChargeback,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,86
GET,/v1/acquiring/compliance/pci,AcquiringController,getPciComplianceReport,,"Map<String, List<AcquiringFacility","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/merchant/controller/AcquiringController.java,95
POST,/v1/atm-network/{terminalId}/status,AtmNetworkController,register,AtmNetworkNode,AtmNetworkNode,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,13
POST,/v1/atm-network/{terminalId}/replenish,AtmNetworkController,replenish,,AtmNetworkNode,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,15
POST,/v1/atm-network/{terminalId}/replenish,AtmNetworkController,replenish,,AtmNetworkNode,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,15
GET,/v1/atm-network/status/{status},AtmNetworkController,replenish,,AtmNetworkNode,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,15
GET,/v1/atm-network/zone/{zone},AtmNetworkController,byZone,,List<AtmNetworkNode,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,17
GET,/v1/atm-network/zone/{zone},AtmNetworkController,byZone,,List<AtmNetworkNode,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/atmnetwork/controller/AtmNetworkController.java,17
POST,/v1/sales-support/articles,SalesSupportController,createArticle,SalesKnowledgeArticle,SalesKnowledgeArticle,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,15
POST,/v1/sales-support/articles,SalesSupportController,createArticle,SalesKnowledgeArticle,SalesKnowledgeArticle,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,15
POST,/v1/sales-support/articles/{code}/publish,SalesSupportController,createArticle,SalesKnowledgeArticle,SalesKnowledgeArticle,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,15
POST,/v1/sales-support/collateral,SalesSupportController,createCollateral,SalesCollateral,SalesCollateral,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,17
POST,/v1/sales-support/collateral,SalesSupportController,createCollateral,SalesCollateral,SalesCollateral,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,17
POST,/v1/sales-support/collateral/{code}/publish,SalesSupportController,createCollateral,SalesCollateral,SalesCollateral,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salessupport/controller/SalesSupportController.java,17
