method,url,caller_file,caller_line,enclosing_function,response_type,query_key,used_by_pages
GET,/v1/reports/deposits/maturity-profile,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,102,depositAnalyticsApi,MaturityBucket[],,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/deposits/rate-bands,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,105,depositAnalyticsApi,RateBand[],,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/deposits/rate-sensitivity,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,108,depositAnalyticsApi,RateSensitivityPoint[],,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/deposits/cost-of-funds,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,111,depositAnalyticsApi,CostOfFundsPoint[],,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/deposits/retention-vintage,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,114,depositAnalyticsApi,RetentionVintage[],,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/deposits/churn,/cbs-frontend/src/features/reports/api/depositAnalyticsApi.ts,117,depositAnalyticsApi,ChurnStat,,/cbs-frontend/src/features/reports/pages/DepositAnalyticsPage.tsx
GET,/v1/reports/custom,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,92,reportBuilderApi,SavedReport[],,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
GET,/v1/reports/custom/{},/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,95,reportBuilderApi,SavedReport,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
POST,/v1/reports/custom,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,98,reportBuilderApi,SavedReport,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
PUT,/v1/reports/custom/{},/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,101,reportBuilderApi,SavedReport,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
DELETE,/v1/reports/custom/{},/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,104,reportBuilderApi,void,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
POST,/v1/reports/custom/{}/run,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,107,reportBuilderApi,ReportResult,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
GET,/v1/reports/custom/data-sources,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,110,reportBuilderApi,DataSource[],,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
POST,/v1/reports/custom/{}/share,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,113,reportBuilderApi,void,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
POST,/v1/reports/custom/preview,/cbs-frontend/src/features/reports/api/reportBuilderApi.ts,116,reportBuilderApi,ReportResult,,/cbs-frontend/src/features/reports/pages/CustomReportBuilderPage.tsx; /cbs-frontend/src/features/reports/pages/ReportViewerPage.tsx; /cbs-frontend/src/features/reports/pages/SavedReportsPage.tsx
GET,/v1/reports/channels/stats,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,102,channelAnalyticsApi,ChannelStats,,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/volumes,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,105,channelAnalyticsApi,ChannelVolume[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/mix-trend,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,108,channelAnalyticsApi,ChannelMixPoint[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/heatmap,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,111,channelAnalyticsApi,HourlyHeatmapCell[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/success-rates,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,114,channelAnalyticsApi,ChannelSuccessRate[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/success-trend,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,117,channelAnalyticsApi,SuccessRateTrendPoint[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/digital-adoption,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,120,channelAnalyticsApi,DigitalAdoption,,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/transaction-types,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,123,channelAnalyticsApi,TransactionType[],,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/channels/migration,/cbs-frontend/src/features/reports/api/channelAnalyticsApi.ts,126,channelAnalyticsApi,,,/cbs-frontend/src/features/reports/pages/ChannelAnalyticsPage.tsx
GET,/v1/reports/payments/stats,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,75,paymentAnalyticsApi,PaymentStats,,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/payments/volume-trend,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,78,paymentAnalyticsApi,VolumeTrendPoint[],,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/payments/channel-breakdown,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,81,paymentAnalyticsApi,ChannelBreakdown[],,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/payments/failures,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,84,paymentAnalyticsApi,{ reasons: FailureReason[]; topFailed: FailedTransaction[] },,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/payments/rails,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,87,paymentAnalyticsApi,RailUtilization[],,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/payments/reconciliation,/cbs-frontend/src/features/reports/api/paymentAnalyticsApi.ts,90,paymentAnalyticsApi,ReconciliationRow[],,/cbs-frontend/src/features/reports/pages/PaymentAnalyticsPage.tsx
GET,/v1/reports/loans/stats,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,73,getLoanPortfolioStats,LoanPortfolioStats,,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/dpd-buckets,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,77,getDpdBuckets,DpdBucket[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/sector-exposure,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,81,getSectorExposure,SectorExposure[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/product-mix,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,85,getProductMix,ProductMix[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/vintage,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,89,getVintageData,VintageCell[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/npl-trend,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,93,getNplTrend,NplTrendPoint[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/provision-waterfall,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,97,getProvisionWaterfall,ProvisionWaterfallItem[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/loans/top-obligors,/cbs-frontend/src/features/reports/api/loanAnalyticsApi.ts,101,getTopObligors,TopObligor[],,/cbs-frontend/src/features/reports/pages/LoanAnalyticsPage.tsx
GET,/v1/reports/treasury/gap-analysis,/cbs-frontend/src/features/reports/api/almReportApi.ts,66,almReportApi,GapBucket[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/duration,/cbs-frontend/src/features/reports/api/almReportApi.ts,69,almReportApi,DurationAnalysis,,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/nii-sensitivity,/cbs-frontend/src/features/reports/api/almReportApi.ts,72,almReportApi,NiiScenario[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/fx-exposure,/cbs-frontend/src/features/reports/api/almReportApi.ts,75,almReportApi,FxPosition[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/liquidity,/cbs-frontend/src/features/reports/api/almReportApi.ts,78,almReportApi,LiquidityRatio[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/rate-outlook,/cbs-frontend/src/features/reports/api/almReportApi.ts,81,almReportApi,RateOutlookItem[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/treasury/duration-trend,/cbs-frontend/src/features/reports/api/almReportApi.ts,84,almReportApi,DurationTrendPoint[],,/cbs-frontend/src/features/reports/pages/TreasuryAlmReportsPage.tsx
GET,/v1/reports/customers/stats,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,95,customerAnalyticsApi,CustomerStats,,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/funnel,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,98,customerAnalyticsApi,FunnelStep[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/growth-trend,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,101,customerAnalyticsApi,GrowthPoint[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/lifecycle,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,104,customerAnalyticsApi,LifecycleSegment[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/segments,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,107,customerAnalyticsApi,SegmentProfitability[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/churn,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,110,customerAnalyticsApi,{ trend: ChurnPoint[]; reasons: ChurnReason[] },,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/at-risk,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,113,customerAnalyticsApi,AtRiskCustomer[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/cross-sell,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,116,customerAnalyticsApi,CrossSellCell[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/product-penetration,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,119,customerAnalyticsApi,ProductPenetration[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/customers/ltv,/cbs-frontend/src/features/reports/api/customerAnalyticsApi.ts,122,customerAnalyticsApi,LtvBucket[],,/cbs-frontend/src/features/reports/pages/CustomerAnalyticsPage.tsx
GET,/v1/reports/executive/kpis,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,82,getExecutiveKpis,ExecutiveKpi[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/pnl-summary,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,86,getPnlSummary,PnlSummary,,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/monthly-pnl,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,90,getMonthlyPnl,MonthlyPnl[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/key-ratios,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,94,getKeyRatios,KeyRatio[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/customer-growth,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,98,getCustomerGrowthData,CustomerGrowthData[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/deposit-loan-growth,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,102,getDepositLoanGrowthData,DepositLoanPoint[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/executive/top-branches,/cbs-frontend/src/features/reports/api/executiveReportApi.ts,106,getTopBranches,BranchPerformance[],,/cbs-frontend/src/features/reports/pages/ExecutiveDashboardPage.tsx
GET,/v1/reports/financial/balance-sheet,/cbs-frontend/src/features/reports/api/financialReportApi.ts,68,getBalanceSheet,BalanceSheetData,,/cbs-frontend/src/features/reports/pages/FinancialReportsPage.tsx
GET,/v1/reports/financial/income-statement,/cbs-frontend/src/features/reports/api/financialReportApi.ts,72,getIncomeStatement,IncomeStatementData,,/cbs-frontend/src/features/reports/pages/FinancialReportsPage.tsx
GET,/v1/reports/financial/cash-flow,/cbs-frontend/src/features/reports/api/financialReportApi.ts,76,getCashFlow,CashFlowData,,/cbs-frontend/src/features/reports/pages/FinancialReportsPage.tsx
GET,/v1/reports/financial/capital-adequacy,/cbs-frontend/src/features/reports/api/financialReportApi.ts,80,getCapitalAdequacy,CapitalAdequacyData,,/cbs-frontend/src/features/reports/pages/FinancialReportsPage.tsx
GET,/v1/reports/marketing/stats,/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,76,marketingAnalyticsApi,MarketingStats,,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/reports/marketing/campaigns,/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,79,marketingAnalyticsApi,Campaign[],,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/reports/marketing/campaigns/{},/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,82,marketingAnalyticsApi,CampaignDetail,,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/reports/marketing/surveys,/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,85,marketingAnalyticsApi,{ csatTouchpoints: CsatTouchpoint[]; npsDistribution: NpsDistributionPoint[] },,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/reports/marketing/nps-trend,/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,91,marketingAnalyticsApi,NpsPoint[],,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/reports/marketing/lead-funnel,/cbs-frontend/src/features/reports/api/marketingAnalyticsApi.ts,94,marketingAnalyticsApi,LeadFunnelRow[],,/cbs-frontend/src/features/reports/pages/MarketingAnalyticsPage.tsx
GET,/v1/channels/sessions/active-counts,/cbs-frontend/src/features/channels/api/channelApi.ts,75,channelApi,ChannelSessionCounts,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
GET,/v1/channels/config,/cbs-frontend/src/features/channels/api/channelApi.ts,79,channelApi,ChannelConfig[],,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/channels/config,/cbs-frontend/src/features/channels/api/channelApi.ts,82,channelApi,ChannelConfig,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/channels/sessions,/cbs-frontend/src/features/channels/api/channelApi.ts,86,channelApi,ChannelSession,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/channels/sessions/{}/end,/cbs-frontend/src/features/channels/api/channelApi.ts,89,channelApi,void,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/channels/sessions/cleanup,/cbs-frontend/src/features/channels/api/channelApi.ts,92,channelApi,{ cleaned: number },,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
GET,/v1/service-points/status,/cbs-frontend/src/features/channels/api/channelApi.ts,96,channelApi,ServicePoint[],,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
GET,/v1/service-points/metrics,/cbs-frontend/src/features/channels/api/channelApi.ts,99,channelApi,ServicePointMetrics[],,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
GET,/v1/service-points/available,/cbs-frontend/src/features/channels/api/channelApi.ts,102,channelApi,ServicePoint[],,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/service-points,/cbs-frontend/src/features/channels/api/channelApi.ts,111,channelApi,ServicePoint,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/service-points/{}/interaction/start,/cbs-frontend/src/features/channels/api/channelApi.ts,114,channelApi,{ interactionId: string },,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
POST,/v1/service-points/{}/interaction/end,/cbs-frontend/src/features/channels/api/channelApi.ts,119,channelApi,void,,/cbs-frontend/src/features/channels/pages/ChannelManagementPage.tsx
